asset,date,forks,stars,subscribers,total_issues,closed_issues,pull_requests_merged,pull_request_contributors,commit_count_4_weeks,blockcount,medianfee,txcount,activeaddresses,label
bch,2018-10-03,371,701,160,188,158,13,3,117,143,3.74e-06,17439,34907,1
bch,2018-10-04,372,701,160,188,158,13,3,113,150,3.76e-06,13627,39452,1
bch,2018-10-05,374,701,161,188,158,13,3,101,150,3.35e-06,14125,36109,1
bch,2018-10-06,374,701,161,188,158,13,3,99,145,3.24e-06,15070,35540,1
bch,2018-10-07,374,701,161,188,158,13,3,98,138,2.6e-06,24237,27821,1
bch,2018-10-08,374,701,161,188,158,13,3,96,139,2.6e-06,19108,30429,1
bch,2018-10-09,375,701,161,189,159,13,3,79,141,3.85e-06,13674,29276,1
bch,2018-10-10,376,701,161,189,159,13,3,75,153,3.81e-06,13543,31652,1
bch,2018-10-11,376,701,161,190,159,13,3,75,134,3.79e-06,16451,38750,1
bch,2018-10-12,378,702,161,190,159,13,3,75,136,3.82e-06,15168,32527,0
bch,2018-10-13,378,702,161,190,159,13,3,75,151,5.41e-06,15341,30256,0
bch,2018-10-14,378,703,161,190,159,13,3,60,146,4.52e-06,15948,29568,0
bch,2018-10-15,378,703,161,190,159,13,3,60,139,2.46e-06,21859,42695,0
bch,2018-10-16,381,704,161,191,160,13,3,50,143,2.6e-06,23488,36971,0
bch,2018-10-17,382,706,161,192,160,13,3,46,145,3.82e-06,16609,33098,0
bch,2018-10-18,382,706,161,193,160,13,3,44,144,3.9e-06,16762,42098,0
bch,2018-10-19,383,706,161,193,160,13,3,43,145,2.6e-06,40161,40314,0
bch,2018-10-20,383,707,161,193,160,13,3,43,148,2.6e-06,32530,30624,0
bch,2018-10-21,383,707,161,193,160,13,3,43,130,2.6e-06,31552,36693,0
bch,2018-10-22,383,707,161,194,160,13,3,41,155,2.6e-06,26263,36068,0
bch,2018-10-23,383,707,162,195,160,13,3,38,138,2.6e-06,20699,34156,0
bch,2018-10-24,383,709,162,195,160,13,3,38,145,3.72e-06,24112,42893,0
bch,2018-10-25,385,709,162,195,161,13,3,27,156,2.6e-06,25210,32781,0
bch,2018-10-26,384,709,162,195,161,13,3,11,128,3.78e-06,16427,34559,0
bch,2018-10-27,387,711,163,196,161,13,3,2,141,2.6e-06,23355,34763,0
bch,2018-10-28,387,712,163,196,161,13,3,0,139,3.96e-06,14168,29560,0
bch,2018-10-29,387,714,163,196,161,13,3,0,150,4.52e-06,17949,48552,0
bch,2018-10-30,387,714,163,196,162,13,3,0,145,2.6e-06,27018,35678,0
bch,2018-10-31,387,715,163,196,162,13,3,0,145,2.6e-06,77158,34040,0
bch,2018-11-01,389,716,162,197,163,13,3,0,139,1.92e-06,733782,33051,0
bch,2018-11-02,391,717,162,197,163,13,3,0,150,2.6e-06,78553,38819,0
bch,2018-11-03,391,716,162,198,164,13,3,0,153,3.06e-06,31871,48158,1
bch,2018-11-04,393,716,160,198,164,13,3,0,151,2.29e-06,37812,56650,1
bch,2018-11-05,393,717,159,198,164,13,3,102,147,3.9e-06,24781,48892,1
bch,2018-11-06,394,717,159,198,164,13,3,95,149,1.92e-06,68800,50624,1
bch,2018-11-07,395,719,159,198,164,13,3,77,135,4.09e-06,22252,49203,1
bch,2018-11-08,396,719,160,199,164,13,3,92,143,5e-06,21341,46016,1
bch,2018-11-09,397,721,160,199,164,13,3,88,147,4e-06,21261,44453,1
bch,2018-11-10,397,722,161,201,164,13,3,91,146,1.92e-06,1567326,41451,1
bch,2018-11-11,398,723,161,201,164,13,3,91,148,4.83e-06,17950,46402,1
btc,2014-06-14,3903,5476,758,4336,3946,1951,201,208,178,0.0001,53418,149467,1
btc,2014-06-15,3908,5477,756,4336,3946,1951,201,211,190,0.0001,53726,176492,1
btc,2014-06-16,3911,5474,755,4342,3950,1952,201,214,188,0.0001,68074,177670,1
btc,2014-06-17,3911,5475,755,4355,3955,1956,201,215,184,0.0001,69893,185054,1
btc,2014-06-18,3917,5480,755,4360,3962,1961,202,211,158,0.0001,63730,168031,1
btc,2014-06-19,3919,5485,755,4364,3966,1962,202,214,167,0.0001,62287,158756,1
btc,2014-06-20,3925,5490,756,4366,3970,1963,202,210,186,0.0001,57195,155279,0
btc,2014-06-21,3923,5497,757,4373,3970,1964,203,199,186,0.0001,50987,153727,0
btc,2014-06-22,3922,5501,756,4383,3976,1966,203,214,180,0.0001,49924,184070,0
btc,2014-06-23,3923,5505,756,4388,3984,1973,203,229,176,0.0001,60040,163312,0
btc,2014-06-24,3922,5510,751,4393,3989,1975,203,233,188,0.0001,64695,175672,0
btc,2014-06-25,3924,5509,750,4408,4004,1980,204,249,187,0.0001,64210,175359,0
btc,2014-06-26,3930,5513,751,4412,4005,1981,204,248,171,0.0001,61261,159176,0
btc,2014-06-27,3930,5517,752,4422,4016,1985,204,251,197,0.0001,62769,167889,0
btc,2014-06-28,3931,5520,751,4431,4026,1989,204,259,182,0.0001,54210,143667,0
btc,2014-06-29,3930,5521,749,4437,4036,1996,204,272,157,0.0001,48937,173588,0
btc,2014-06-30,3932,5525,750,4441,4039,1998,205,267,132,0.0001,70099,182748,0
btc,2014-07-01,3940,5532,751,4443,4051,2002,205,270,133,0.0001,69310,186223,1
btc,2014-07-02,3944,5539,752,4452,4059,2007,206,275,137,0.0001,66591,181987,1
btc,2014-07-03,3943,5543,754,4456,4064,2009,206,254,139,0.0001,62710,161249,1
btc,2014-07-04,3957,5550,758,4457,4072,2012,207,255,166,0.0001,59328,144678,1
btc,2014-07-05,3958,5554,755,4460,4076,2012,207,254,152,0.0001,49802,128220,1
btc,2014-07-06,3963,5558,756,4465,4076,2012,207,250,142,0.0001,51997,183763,1
btc,2014-07-07,3969,5561,756,4473,4095,2025,208,270,150,0.0001,64536,185952,1
btc,2014-07-08,3973,5566,756,4479,4100,2029,208,295,150,0.0001,69967,214002,1
btc,2014-07-09,3980,5568,759,4489,4108,2032,209,285,166,0.0001,68352,184681,1
btc,2014-07-10,3989,5575,759,4500,4118,2036,209,288,149,0.0001,64456,171179,1
btc,2014-07-11,3990,5578,761,4504,4119,2037,209,279,156,0.0001,58921,170489,1
btc,2014-07-12,3994,5584,761,4509,4121,2039,209,282,157,0.0001,53297,153831,1
btc,2014-07-13,3996,5591,761,4516,4124,2040,210,282,160,0.0001,52257,188386,1
btc,2014-07-14,3999,5591,764,4521,4138,2049,210,296,135,0.0001,62626,162413,1
btc,2014-07-15,4003,5598,764,4530,4143,2052,211,294,159,0.0001,72157,179084,1
btc,2014-07-16,4003,5599,763,4540,4149,2054,211,291,144,0.0001,65427,167273,1
btc,2014-07-17,4006,5604,760,4544,4150,2054,211,284,172,0.0001,66061,175064,1
btc,2014-07-18,4011,5609,760,4550,4162,2064,211,306,172,0.0001,63890,170489,1
btc,2014-07-19,4017,5614,761,4555,4165,2065,211,311,177,0.0001,59376,151903,1
btc,2014-07-20,4024,5619,762,4559,4166,2066,211,289,155,0.0001,51846,187533,1
btc,2014-07-21,4024,5621,764,4562,4168,2068,212,287,155,0.0001,64035,164076,1
btc,2014-07-22,4032,5625,768,4566,4172,2068,212,278,142,0.0001,66716,166594,1
btc,2014-07-23,4037,5626,767,4570,4175,2069,212,264,146,0.0001,66737,176754,1
btc,2014-07-24,4040,5631,769,4577,4176,2070,212,260,143,0.0001,66133,177638,1
btc,2014-07-25,4038,5635,769,4581,4185,2074,212,253,163,0.0001,61335,176867,0
btc,2014-07-26,4043,5636,769,4583,4187,2074,212,236,134,0.0001,56199,138508,0
btc,2014-07-27,4049,5639,769,4589,4190,2074,212,223,153,0.0001,51838,183882,0
btc,2014-07-28,4050,5644,767,4592,4192,2074,212,218,150,0.0001,64594,174441,0
btc,2014-07-30,4056,5654,769,1602,1269,2083,213,215,172,0.0001,65981,182567,0
btc,2014-07-31,4064,5662,770,1605,1285,2086,214,204,154,0.0001,69607,180414,0
btc,2014-08-01,4068,5663,770,1605,1286,2086,214,201,157,0.0001,67758,174617,0
btc,2014-08-02,4069,5669,770,1605,1286,2087,214,207,163,0.0001,54826,142013,0
btc,2014-08-03,4072,5669,769,1607,1287,2087,214,205,154,0.0001,53467,171114,0
btc,2014-08-04,4075,5674,772,1608,1289,2092,214,191,128,0.0001,67719,175562,0
btc,2014-08-05,4081,5677,769,1611,1290,2095,216,194,135,0.0001,72688,199308,0
btc,2014-08-06,4085,5682,771,1612,1292,2096,216,185,164,0.0001,80238,204094,0
btc,2014-08-07,4087,5686,772,1614,1296,2101,216,186,160,0.0001,69753,179492,0
btc,2014-08-08,4089,5690,771,1616,1299,2106,216,201,158,0.0001,68139,173894,0
btc,2014-08-09,4094,5691,769,1616,1300,2107,217,192,182,0.0001,60417,151344,0
btc,2014-08-10,4097,5693,768,1617,1300,2107,217,188,177,0.0001,57736,199428,0
btc,2014-08-11,4097,5692,766,1618,1300,2107,217,177,182,0.0001,75393,196052,0
btc,2014-08-12,4100,5694,765,1620,1300,2115,219,185,174,0.0001,76808,200262,0
btc,2014-08-13,4104,5699,765,1621,1302,2117,219,188,145,0.0001,75593,197212,0
btc,2014-08-14,4105,5701,763,1622,1303,2118,219,190,180,0.0001,78902,198097,0
btc,2014-08-15,4110,5708,767,1623,1303,2119,219,172,165,0.0001,73028,194468,0
btc,2014-08-16,4117,5719,768,1625,1303,2122,220,168,158,0.0001,67816,182919,0
btc,2014-08-17,4117,5723,772,1625,1303,2124,220,171,170,0.0001,60053,200708,0
btc,2014-08-18,4118,5727,769,1625,1305,2127,220,167,198,0.0001,72560,194376,0
btc,2014-08-19,4124,5730,770,1626,1306,2133,220,199,186,0.0001,74554,187501,0
btc,2014-08-20,4128,5738,769,1627,1308,2136,220,204,169,0.0001,73673,187301,0
btc,2014-08-21,4132,5740,768,1629,1309,2141,221,211,165,0.0001,72999,193839,0
btc,2014-08-22,4132,5743,769,1632,1310,2144,222,219,157,0.0001,66841,182544,0
btc,2014-08-23,4135,5746,769,1633,1311,2147,223,228,162,0.0001,57431,150731,0
btc,2014-08-24,4140,5751,768,1636,1311,2150,223,234,146,0.0001,56549,206396,0
btc,2014-08-25,4139,5755,768,1636,1312,2151,223,238,137,0.0001,69757,180432,0
btc,2014-08-26,4137,5761,768,1636,1313,2154,224,235,173,0.0001,72487,190227,0
btc,2014-08-27,4136,5763,764,1636,1313,2159,224,247,169,0.0001,74412,188383,0
btc,2014-08-28,4140,5766,766,1639,1315,2160,224,246,173,0.0001,68455,193251,0
btc,2014-08-29,4148,5771,764,1639,1315,2163,224,241,170,0.0001,68444,166050,0
btc,2014-08-30,4151,5777,764,1641,1315,2167,224,253,182,0.0001,61032,166215,0
btc,2014-08-31,4151,5780,763,1643,1316,2167,224,253,188,0.0001,57567,191493,0
btc,2014-09-01,4157,5783,765,1644,1319,2171,224,257,136,0.0001,70247,191798,0
btc,2014-09-02,4160,5784,765,1645,1320,2174,225,256,147,0.0001,71762,189170,0
btc,2014-09-03,4167,5787,765,1648,1321,2175,225,258,169,0.0001,71699,172493,0
btc,2014-09-04,4171,5789,763,1650,1321,2178,225,247,158,0.0001,70652,179396,0
btc,2014-09-05,4174,5791,762,1652,1321,2184,226,253,145,0.0001,67893,184256,0
btc,2014-09-06,4175,5794,763,1655,1323,2188,226,253,179,0.0001,63190,156318,0
btc,2014-09-07,4176,5797,764,1656,1324,2189,226,255,155,0.0001,60197,234683,0
btc,2014-09-08,4179,5802,765,1658,1325,2192,226,257,144,0.0001,75622,193143,0
btc,2014-09-09,4182,5809,766,1661,1326,2194,226,252,146,0.0001,81666,233688,0
btc,2014-09-10,4184,5814,765,1665,1329,2199,226,256,157,0.0001,72401,229112,0
btc,2014-09-11,4192,5814,766,1668,1332,2201,227,268,170,0.0001,65856,173981,0
btc,2014-09-12,4194,5820,767,1671,1334,2202,227,274,154,0.0001,68230,168305,0
btc,2014-09-13,4206,5822,768,1674,1336,2205,228,271,181,0.0001,61065,154090,0
btc,2014-09-14,4206,5824,768,1676,1337,2205,228,267,158,0.0001,67497,238613,0
btc,2014-09-15,4208,5828,770,1679,1339,2210,228,272,158,0.0001,78508,192841,0
btc,2014-09-16,4211,5830,770,1681,1341,2215,228,259,171,0.0001,87063,220221,0
btc,2014-09-17,4212,5839,773,1681,1342,2220,229,255,186,0.0001,80119,193625,0
btc,2014-09-18,4217,5851,778,1681,1342,2225,230,263,179,0.0001,77185,193225,0
btc,2014-09-19,4224,5858,782,1684,1345,2225,230,254,171,0.0001,69266,170402,0
btc,2014-09-20,4226,5866,785,1685,1345,2227,230,251,176,0.0001,63306,168990,0
btc,2014-09-21,4227,5865,785,1686,1345,2228,230,240,164,0.0001,59636,204079,0
btc,2014-09-22,4227,5869,781,1686,1346,2234,230,250,168,0.0001,73121,205215,0
btc,2014-09-23,4229,5874,780,1686,1348,2235,230,250,150,0.0001,77133,199169,0
btc,2014-09-24,4230,5874,780,1686,1348,2237,230,232,156,0.0001,74818,189793,0
btc,2014-09-25,4231,5881,783,1689,1375,2243,231,241,172,0.0001,78351,199989,0
btc,2014-09-26,4234,5885,782,1689,1375,2244,231,238,134,0.0001,72421,181076,0
btc,2014-09-27,4234,5887,780,1689,1376,2247,231,233,134,0.0001,63004,170597,0
btc,2014-09-28,4241,5893,780,1691,1376,2248,231,231,130,0.0001,62310,235291,0
btc,2014-09-29,4243,5895,780,1693,1377,2250,232,240,137,0.0001,77787,194193,0
btc,2014-09-30,4246,5890,781,1695,1379,2250,232,240,153,0.0001,77853,219697,0
btc,2014-10-01,4248,5894,782,1697,1382,2259,233,251,155,0.0001,78624,211997,0
btc,2014-10-02,4248,5896,781,1700,1385,2270,234,271,138,0.0001,71948,184209,0
btc,2014-10-03,4248,5899,780,1701,1387,2276,234,279,146,0.0001,74948,176285,0
btc,2014-10-04,4247,5902,778,1701,1387,2278,234,274,154,0.0001,66478,165372,0
btc,2014-10-05,4252,5905,779,1702,1387,2278,234,271,169,0.0001,67161,249289,0
btc,2014-10-06,4252,5907,780,1702,1388,2280,234,272,161,0.0001,77888,189652,0
btc,2014-10-07,4258,5908,780,1703,1390,2287,235,271,134,0.0001,78935,204076,0
btc,2014-10-08,4261,5916,784,1704,1391,2292,235,273,144,0.0001,78674,192165,0
btc,2014-10-09,4264,5922,785,1705,1392,2294,235,267,148,0.0001,82641,188828,0
btc,2014-10-10,4267,5920,786,1707,1392,2297,235,272,155,0.0001,80903,199833,0
btc,2014-10-11,4269,5926,788,1707,1393,2298,235,266,144,0.0001,64876,164737,0
btc,2014-10-12,4270,5930,791,1707,1393,2298,235,263,148,0.0001,63361,245276,0
btc,2014-10-13,4271,5936,792,1707,1393,2298,235,256,155,0.0001,77787,208726,0
btc,2014-10-14,4275,5937,793,1708,1395,2301,236,251,132,0.0001,81232,215756,0
btc,2014-10-15,4282,5944,792,1708,1395,2301,236,237,151,0.0001,76106,210594,1
btc,2014-10-16,4283,5944,792,1708,1395,2302,236,230,148,0.0001,75589,184986,1
btc,2014-10-17,4290,5950,791,1709,1395,2304,236,237,142,0.0001,70697,184643,0
btc,2014-10-18,4288,5961,791,1711,1395,2304,236,242,164,0.0001,66313,175984,0
btc,2014-10-19,4291,5966,792,1711,1395,2304,236,240,133,0.0001,63122,231449,1
btc,2014-10-20,4293,5968,793,1711,1397,2305,236,231,137,0.0001,82563,201483,1
btc,2014-10-21,4297,5974,794,1713,1397,2307,236,226,153,0.0001,81498,210565,1
btc,2014-10-22,4300,5978,792,1713,1397,2313,237,236,159,0.0001,79828,202427,1
btc,2014-10-23,4305,5983,794,1715,1398,2313,237,220,151,0.0001,80487,198626,1
btc,2014-10-24,4303,5987,796,1719,1399,2314,237,206,159,0.0001,77747,188294,0
btc,2014-10-25,4309,5998,794,1722,1401,2321,237,216,155,0.0001,72360,211102,0
btc,2014-10-26,4316,6003,797,1723,1401,2321,237,213,125,0.0001,70637,213737,0
btc,2014-10-27,4324,6007,796,1724,1401,2323,238,211,159,0.0001,83818,222936,0
btc,2014-10-28,4327,6008,796,1724,1401,2330,238,220,138,0.0001,87842,204078,0
btc,2014-10-29,4331,6011,798,1728,1406,2332,238,214,155,0.0001,93512,200999,0
btc,2014-10-30,4332,6013,795,1729,1407,2334,238,192,170,0.0001,92452,205465,0
btc,2014-10-31,4342,6026,794,1731,1408,2342,238,189,188,0.0001,85515,203180,0
btc,2014-11-01,4339,6030,794,1732,1408,2344,238,187,159,0.0001,69432,173719,0
btc,2014-11-02,4345,6033,792,1732,1408,2344,238,186,155,0.0001,77015,269127,0
btc,2014-11-03,4353,6035,792,1733,1412,2346,238,192,169,0.0001,90182,211248,0
btc,2014-11-04,4357,6039,793,1734,1412,2352,238,195,162,0.0001,87455,204185,0
btc,2014-11-05,4368,6039,792,1735,1412,2355,238,200,138,0.0001,89322,202134,0
btc,2014-11-06,4369,6042,796,1735,1412,2360,238,208,154,0.0001,94142,226746,0
btc,2014-11-07,4369,6050,792,1736,1414,2362,238,200,150,0.0001,83807,222198,0
btc,2014-11-08,4372,6051,793,1736,1414,2362,238,197,153,0.0001,72564,167370,0
btc,2014-11-09,4378,6056,795,1738,1414,2363,238,198,150,0.0001,72062,249968,0
btc,2014-11-10,4386,6059,796,1739,1414,2363,238,198,147,0.0001,88847,212028,1
btc,2014-11-11,4390,6060,796,1740,1414,2366,238,200,129,0.0001,85489,202189,1
btc,2014-11-12,4393,6060,795,1742,1416,2366,238,187,147,0.0001,95432,227411,1
btc,2014-11-13,4398,6061,792,1743,1417,2370,238,190,145,0.0001,92813,216377,1
btc,2014-11-14,4406,6061,792,1747,1418,2373,239,185,154,0.0001,86153,221622,1
btc,2014-11-15,4411,6063,792,1749,1420,2373,239,180,140,0.0001,73102,178182,1
btc,2014-11-16,4412,6067,794,1749,1420,2373,239,180,150,0.0001,75859,247948,1
btc,2014-11-17,4417,6073,795,1749,1420,2375,239,184,144,0.0001,88210,213375,1
btc,2014-11-18,4419,6077,795,1751,1420,2381,239,188,154,0.0001,87370,208703,1
btc,2014-11-19,4420,6079,795,1755,1421,2388,239,195,141,0.0001,85130,201441,1
btc,2014-11-20,4423,6077,793,1756,1425,2392,239,218,138,0.0001,89250,214251,1
btc,2014-11-21,4430,6085,795,1761,1427,2398,239,233,127,0.0001,82052,199165,0
btc,2014-11-22,4436,6093,795,1764,1430,2403,241,231,154,0.0001,74571,179395,0
btc,2014-11-23,4440,6093,795,1766,1430,2405,241,238,142,0.0001,77141,247119,0
btc,2014-11-24,4443,6099,796,1768,1430,2406,241,237,147,0.0001,85660,208886,1
btc,2014-11-25,4442,6105,796,1769,1438,2411,241,243,132,0.0001,86002,211018,1
btc,2014-11-26,4443,6107,798,1772,1444,2419,241,260,137,0.0001,84974,198960,1
btc,2014-11-27,4448,6106,797,1777,1445,2423,241,262,141,0.0001,84541,212644,1
btc,2014-11-28,4449,6107,799,1777,1446,2427,241,251,148,0.0001,85764,208496,1
btc,2014-11-29,4445,6110,800,1777,1447,2428,241,250,157,0.0001,78941,187096,1
btc,2014-11-30,4444,6111,800,1777,1447,2428,241,249,160,0.0001,84853,278357,1
btc,2014-12-01,4443,6114,798,1778,1447,2429,241,248,130,0.0001,97493,216010,1
btc,2014-12-02,4446,6120,798,1778,1449,2433,241,253,150,0.0001,99269,254921,1
btc,2014-12-03,4450,6123,798,1780,1449,2440,241,261,116,0.0001,99232,232442,1
btc,2014-12-04,4456,6124,798,1780,1449,2441,241,251,146,0.0001,98202,225070,1
btc,2014-12-05,4460,6130,800,1783,1456,2449,241,265,156,0.0001,90744,224191,0
btc,2014-12-06,4463,6134,802,1783,1463,2450,241,265,137,0.0001,81093,191147,1
btc,2014-12-07,4467,6136,802,1783,1463,2450,241,262,126,0.0001,74666,257437,1
btc,2014-12-08,4471,6144,803,1783,1464,2451,241,264,163,0.0001,90583,246001,1
btc,2014-12-09,4474,6146,803,1784,1464,2454,242,272,142,0.0001,90078,221393,0
btc,2014-12-10,4480,6154,805,1785,1467,2457,242,280,143,0.0001,88655,225168,0
btc,2014-12-11,4484,6155,804,1786,1467,2458,242,278,148,0.0001,83857,217463,0
btc,2014-12-12,4486,6162,805,1788,1470,2462,242,294,141,0.0001,81156,220484,0
btc,2014-12-13,4485,6163,802,1788,1470,2463,242,294,146,0.0001,76061,185544,0
btc,2014-12-14,4486,6166,802,1789,1471,2463,242,292,141,0.0001,79562,282482,0
btc,2014-12-15,4487,6174,803,1789,1471,2465,243,289,141,0.0001,94318,243581,0
btc,2014-12-16,4487,6173,802,1789,1471,2468,243,291,143,0.0001,100921,256441,0
btc,2014-12-17,4487,6177,799,1791,1472,2470,243,267,128,0.0001,98316,245308,0
btc,2014-12-18,4488,6186,805,1791,1472,2472,243,236,129,0.0001,95078,240373,0
btc,2014-12-19,4493,6188,806,1791,1472,2472,243,211,137,0.0001,95268,224472,0
btc,2014-12-20,4494,6199,806,1791,1472,2480,244,223,134,0.0001,86767,253627,0
btc,2014-12-21,4496,6203,805,1791,1472,2480,244,216,132,0.0001,78831,237395,0
btc,2014-12-22,4498,6209,806,1791,1472,2480,244,213,164,0.0001,96347,259605,0
btc,2014-12-23,4501,6213,806,1792,1472,2483,245,206,150,0.0001,99319,245629,0
btc,2014-12-24,4509,6218,807,1792,1473,2489,245,209,153,0.0001,82194,190444,0
btc,2014-12-25,4512,6219,810,1794,1473,2489,245,196,158,0.0001,67760,166785,0
btc,2014-12-26,4517,6226,812,1794,1474,2489,245,189,152,0.0001,76046,187834,0
btc,2014-12-27,4520,6234,812,1794,1474,2492,245,197,152,0.0001,76662,210413,0
btc,2014-12-28,4530,6240,816,1797,1474,2493,245,199,169,0.0001,75546,268138,0
btc,2014-12-29,4531,6251,816,1799,1483,2497,248,205,164,0.0001,83283,200394,0
btc,2014-12-30,4535,6258,817,1803,1483,2498,248,196,155,0.0001,84894,209946,0
btc,2014-12-31,4539,6269,818,1805,1490,2505,248,202,152,0.0001,77259,180281,0
btc,2015-01-01,4540,6274,815,1807,1494,2508,249,210,165,0.0001,59179,141683,0
btc,2015-01-02,4542,6277,817,1807,1495,2511,249,210,165,0.0001,79122,208903,0
btc,2015-01-03,4545,6280,817,1808,1496,2515,249,225,162,0.0001,82065,244379,0
btc,2015-01-04,4549,6284,816,1809,1496,2515,249,221,172,0.0001,85522,242886,0
btc,2015-01-05,4553,6287,817,1810,1499,2519,249,226,156,0.0001,95429,242326,0
btc,2015-01-06,4556,6291,818,1810,1499,2523,249,227,158,0.0001,87663,214837,0
btc,2015-01-07,4559,6298,818,1813,1501,2526,249,229,140,0.0001,89776,202838,0
btc,2015-01-08,4561,6306,819,1813,1501,2532,249,244,147,0.0001,106985,231570,0
btc,2015-01-09,4565,6313,820,1816,1504,2537,249,243,140,0.0001,102135,239247,0
btc,2015-01-10,4567,6312,821,1820,1513,2538,249,250,147,0.0001,104727,272861,0
btc,2015-01-11,4571,6320,822,1822,1515,2538,249,251,155,0.0001,90475,250309,0
btc,2015-01-12,4573,6328,819,1823,1516,2541,249,260,142,0.0001,98827,221134,0
btc,2015-01-13,4577,6333,822,1827,1517,2542,249,252,127,0.0001,102182,255508,0
btc,2015-01-14,4578,6338,825,1828,1518,2543,249,246,145,0.0001,104620,252866,0
btc,2015-01-15,4578,6341,825,1833,1519,2548,249,259,151,0.0001,120239,264915,0
btc,2015-01-16,4584,6344,823,1837,1523,2550,249,260,139,0.0001,104560,243603,0
btc,2015-01-17,4587,6347,824,1837,1523,2550,249,246,138,0.0001,90361,279100,0
btc,2015-01-18,4590,6349,824,1837,1523,2550,249,242,153,0.0001,83033,245989,0
btc,2015-01-19,4590,6354,829,1838,1523,2550,249,241,144,0.0001,98341,254019,0
btc,2015-01-20,4593,6357,829,1841,1525,2552,249,239,118,0.0001,98807,226783,0
btc,2015-01-21,4482,6360,831,1842,1527,2555,249,224,149,0.0001,96810,226710,0
btc,2015-01-22,4482,6368,830,1844,1529,2556,249,225,135,0.0001,93563,224380,0
btc,2015-01-23,4483,6372,832,1845,1530,2556,249,223,124,0.0001,91887,215717,0
btc,2015-01-24,4493,6380,836,1847,1530,2557,250,217,126,0.0001,83431,205059,0
btc,2015-01-25,4496,6382,833,1847,1531,2558,250,208,125,0.0001,86433,321280,0
btc,2015-01-26,4494,6386,833,1847,1531,2558,250,201,127,0.0001,108054,261817,0
btc,2015-01-27,4494,6389,834,1850,1532,2563,250,213,149,0.0001,99244,251617,1
btc,2015-01-29,4503,6394,834,1851,1533,2565,250,195,164,0.0001,90715,214531,0
btc,2015-01-30,4508,6398,835,1851,1533,2566,250,189,138,0.0001,81061,194238,0
btc,2015-01-31,4514,6401,835,1855,1534,2566,250,176,166,0.0001,86146,277172,0
btc,2015-02-01,4514,6401,834,1855,1534,2567,251,177,155,0.0001,78839,252411,0
btc,2015-02-02,4523,6409,836,1855,1534,2567,251,168,159,0.0001,85828,227069,0
btc,2015-02-03,4526,6415,834,1859,1536,2575,251,183,127,0.0001,91666,241114,0
btc,2015-02-04,4526,6418,837,1861,1537,2577,252,181,159,0.0001,90655,232158,0
btc,2015-02-05,4526,6419,836,1863,1539,2579,252,178,159,0.0001,86408,215607,0
btc,2015-02-06,4530,6426,839,1864,1541,2580,252,170,177,0.0001,85528,233142,0
btc,2015-02-07,4533,6428,839,1865,1542,2581,252,156,159,0.0001,85540,195640,0
btc,2015-02-08,4536,6430,839,1866,1544,2581,252,155,132,0.0001,82547,292663,0
btc,2015-02-09,4539,6439,836,1866,1544,2584,252,147,161,0.0001,104597,231900,0
btc,2015-02-10,4540,6440,835,1869,1545,2590,253,147,144,0.0001,102831,232332,0
btc,2015-02-11,4538,6444,834,1872,1545,2591,253,147,158,0.0001,96890,233790,0
btc,2015-02-12,4540,6446,836,1872,1545,2591,253,132,119,0.0001,87308,231565,0
btc,2015-02-13,4541,6450,835,1873,1547,2593,253,132,146,0.0001,113514,308752,0
btc,2015-02-14,4547,6457,835,1874,1547,2595,254,132,160,0.0001,98613,262189,1
btc,2015-02-15,4552,6458,836,1875,1547,2595,254,131,140,0.0001,85127,348345,1
